date,timestamp,team1,team2,tier,best_of,actual,pred_elo_raw,pred_elo_series,pred_map_composite,pred_map_series,pred_round_series,pred_elo_team1,pred_elo_team2
2026-02-19,1771491600,Hypewrld,CSDIILIT,B,Bo3,0.0,0.5517809441870081,0.5773937392915849,0.5181676854551281,0.5272395351559489,0.6557318167519934,1504.7667853412029,1468.6562327058502
2026-02-19,1771491600,Misa Esports,HEROIC Academy,C,Bo3,1.0,0.548015878060924,0.5718024135204552,0.5063814805694961,0.509571701104422,0.5506102222073166,1491.5199948190777,1458.0520094809744
2026-02-19,1771491600,Oxuji Esports (page does not exist),Mousquetaires (page does not exist),Q,Bo3,1.0,0.5543841824120275,0.581254576028008,0.5069945554942545,0.5104911488408219,0.6174713150414451,1537.9400929619992,1500.0
2026-02-19,1771495200,Time Waves (page does not exist),Exsto Gaming (page does not exist),C,Bo3,1.0,0.48785739819996266,0.48178967797783856,0.4979137387153806,0.49687062623391753,0.4700873047811762,1477.5238150089224,1485.963018268358
2026-02-19,1771495200,EYEBALLERS,Betclic Apogee Esports,B,Bo1,1.0,0.44491770220518745,0.44491770220518745,0.480380561385543,0.480380561385543,0.45214860874485663,1489.30285967556,1527.733936388999
2026-02-19,1771495200,Gentle Mates,FC Famalicão Esports,B,Bo1,1.0,0.6631880269275439,0.6631880269275439,0.5393756419140179,0.5393756419140179,0.6896455770318312,1606.712076079625,1489.0124139053228
2026-02-19,1771497000,Skele,Team Abyssal,C,Bo3,0.0,0.519188341217484,0.528768381821932,0.5054771474698404,0.5082153925852848,0.6210158066404219,1513.3399766108955,1500.0
2026-02-19,1771500600,FC Famalicão Esports,Betclic Apogee Esports,B,Bo3,0.0,0.4488944005591138,0.4236085542381803,0.4861684754127125,0.4792580053666725,0.3067484682170865,1475.9169155109664,1511.553169723767
2026-02-19,1771500600,Gentle Mates,EYEBALLERS,B,Bo3,1.0,0.6533691113902477,0.7228385447423132,0.5438158174429347,0.5655554886857524,0.6694789554809645,1615.7289967995714,1505.612461413333
2026-02-19,1771500600,The Last Resort (page does not exist),FUZOS (page does not exist),Q,Bo3,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-02-19,1771500900,XI Esport,Inner Circle Academy,C,Bo3,0.0,0.4379834947379953,0.40745227888570645,0.4849606460442688,0.47744777233375135,0.3904615280922168,1456.6834697931652,1500.0
2026-02-19,1771502400,OMEGA (Kazakh team),VP.Prodigy,B,Bo3,1.0,0.46250639566646806,0.44386500829546927,0.4798241788444589,0.4697526939579014,0.3011593765606405,1506.0359665814808,1532.1381898867453
2026-02-19,1771502400,WhiteBird (page does not exist),Los kogutos,B,Bo3,0.0,0.3726070548547324,0.3130454929342188,0.4619079724463786,0.44297250192879933,0.4260573396149253,1495.5476750037885,1586.0630979651867
2026-02-19,1771505400,Ex-Zero Tenacity,FORZE Reload,B,Bo3,0.0,0.5347305823734211,0.5520120885757687,0.5165854818845069,0.5248690982174447,0.4369327505791176,1449.817287705306,1425.6450813308384
2026-02-19,1771509600,Eruption,Team Arise (page does not exist),C,Bo3,0.0,0.4697603391958487,0.4546958133283606,0.4946038236375189,0.4919060497157683,0.348755976994229,1466.521284447642,1487.559629020643
2026-02-19,1771509600,Legion (Pakistani team) (page does not exist),Just Swing (Chinese team) (page does not exist),C,Bo3,1.0,0.5753243212174163,0.6121317385838962,0.5217954388901596,0.5326724508742494,0.8420206537012894,1541.4419350883918,1488.6997974362214
2026-02-19,1771509600,Nomads (Mongolian team) (page does not exist),The QUBE Esports (page does not exist),C,Bo3,0.0,0.4559790654380476,0.43413920944866097,0.4905262150449366,0.48579102316109407,0.4133252836274191,1448.2204837138322,1478.888766935132
2026-02-19,1771513200,EYEBALLERS,Betclic Apogee Esports,B,Bo3,0.0,0.45556183413539314,0.4335182597912011,0.4785148496532172,0.4677921100727521,0.43238997828548187,1495.611761865667,1526.5722536439257
2026-02-19,1771513200,Illwill,QWENTRY,B,Bo3,0.0,0.5351680699896173,0.5526651137285277,0.5014228859505402,0.5021343231642479,0.3596488964638618,1586.055357621503,1561.57766112474
2026-02-19,1771513800,Lazer Cats,FUZOS,B,Bo3,0.0,0.5453612807797567,0.5678552462724229,0.5008611279526096,0.5012916906517905,0.5117292740659386,1531.6071525440282,1500.0
2026-02-19,1771516500,Alliance,Metizport,B,Bo3,1.0,0.602286896511043,0.6512899691180503,0.5275459410189198,0.5412771089725672,0.7084662275762497,1591.611795619913,1519.518389738107
2026-02-19,1771516800,Prestige Esport,SERA Esport,C,Bo3,1.0,0.5264437682593441,0.5396286695690516,0.5069819306244047,0.5104722152353022,0.7292337344287347,1516.658655653432,1498.2664824295052
2026-02-19,1771516800,Struggletony,WAZABI,C,Bo3,1.0,0.508531334450107,0.5127957597915407,0.5065359522664027,0.5098033699852015,0.6378374126279234,1501.8362402682346,1495.907486508379
2026-02-19,1771524000,SINNERS Esports,Acend (page does not exist),B,Bo3,1.0,0.5812737790110759,0.6208369724629175,0.5330590717260258,0.5495163469230538,0.7334089934444527,1576.5953363250728,1519.6151063460743
2026-02-19,1771524000,OMEGA (Kazakh team),WhiteBird,B,Bo3,0.0,0.4171645762607809,0.3768836492755951,0.47125299175180974,0.45692700013578935,0.19392999395403338,1522.2749966786603,1580.3704033141728
2026-02-19,1771524000,Oramond (page does not exist),Illwill (page does not exist),B,Bo3,0.0,0.4227970827979812,0.38511592781325743,0.4703569865696962,0.45558757497517366,0.4895254650265665,1549.4486829858313,1603.5272970861918
2026-02-19,1771524600,Invicta (Danish team),Cuties,C,Bo3,0.0,0.5007439619700722,0.501115942131573,0.4995681655745144,0.49935224852282944,0.4413448861501028,1474.2189462332783,1473.70198812642
2026-02-19,1771524600,Tricked Esport,STREAM-TEAM,C,Bo3,1.0,0.5905490242859662,0.6343386907467292,0.5177879867628258,0.5266707234624735,0.5504353166414468,1564.0293576727338,1500.4077392998813
2026-02-19,1771525500,Johnny Speeds,Alliance,B,Bo3,0.0,0.4038743116335097,0.3575878986175468,0.4803237628454146,0.4705008797481033,0.45157552073968493,1536.9735731071269,1604.6102155572344
2026-02-19,1771525800,Nuclear TigeRES,Ex-RUBY (page does not exist),B,Bo3,0.0,0.5343101210798424,0.5513844029405849,0.5166180491321339,0.5249178952320293,0.5590908815756,1604.2562644814964,1580.3776238721837
2026-02-19,1771526700,WW Team,Home,B,Bo3,1.0,0.5270896137574426,0.5405946613631881,0.5110581491592237,0.5165845192989852,0.6190198658298449,1534.4526109499507,1515.6103684262027
2026-02-19,1771527600,Passion UA,Rebels Gaming,B,Bo1,0.0,0.5482392152025001,0.5482392152025001,0.5114954707215803,0.5114954707215803,0.5834378205374631,1535.6997192045853,1502.0750920293217
2026-02-19,1771527600,XI Esport,Vendetta Gaming,C,Bo3,1.0,0.4562049398461879,0.43447540825890335,0.48487415746630774,0.4773181575161387,0.3535447164932584,1446.410751305748,1476.920861132089
2026-02-19,1771532700,HOTU,Rebels Gaming,B,Bo3,1.0,0.5789190498012414,0.6173955248579748,0.5349134748033197,0.5522850965942827,0.7869133238160199,1572.4835395991659,1517.1826410654783
2026-02-19,1771538400,Bounty Hunters Esports,LargadosyPelados,B,Bo3,0.0,0.4579090122050565,0.4370126594101652,0.4724813605401173,0.45876371919406395,0.33235278798205325,1504.8927148641926,1534.2099133388942
2026-02-19,1771538400,Imperial Esports,Four Magic (page does not exist),B,Bo3,1.0,0.53875720630165,0.5580193734223764,0.5164498498013916,0.5246658721237,0.8152148994792031,1495.577021973117,1468.591622657781
2026-02-19,1771538400,RED Canids,FOLHA AMARELA (page does not exist),B,Bo3,1.0,0.5916286916952573,0.6359044420620574,0.5440965517246599,0.5659733355792858,0.7359513837123219,1567.0495609676263,1502.651958578423
2026-02-19,1771538400,Sharks Esports,Procyon Team (page does not exist),B,Bo3,1.0,0.6898151005977221,0.7710446611456798,0.5529841489530699,0.5791787365032586,0.8037985039694644,1603.862149999733,1465.017331694261
2026-02-19,1771540500,Rebels Gaming,Passion UA,B,Bo3,0.0,0.48672515337986627,0.48009240869796826,0.48846959376663346,0.4827074565911458,0.37429629193806113,1503.1239439254111,1512.3504204214535
2026-02-20,1771552800,FlyQuest RED,MONEY CREW (page does not exist),B,Bo3,1.0,0.3686111647866782,0.30745308494172935,0.4675750861161374,0.45143081066449375,0.13398256958705962,1435.7680050382369,1529.2593701183341
2026-02-20,1771552800,Life's A Game,InControl,B,Bo3,0.0,0.6812395775502564,0.7599527291635595,0.555006062117,0.5821762331359488,0.8828647105314613,1603.0693803270283,1471.1351894312709
2026-02-20,1771552800,Mythic,Outfit 49 (page does not exist),B,Bo3,0.0,0.5112407419487801,0.5168582722914689,0.5017580880340149,0.5026371211829668,0.5261753834495893,1500.0000314428876,1492.1878476069414
2026-02-20,1771574400,BBBMBCBS,Shanghai Sharks ESC,C,Bo3,1.0,0.5330691989839826,0.5495314713810271,0.505111350152437,0.5076667581514057,0.5505729710575545,1486.6473592417778,1463.6349326632412
2026-02-20,1771574400,PARIVISION,Team Falcons,S,Bo3,1.0,0.4445253317579993,0.4171294374317664,0.4979710366210969,0.49695657163688156,0.33061931849469073,1552.5773190831255,1591.2844164809699
2026-02-20,1771578000,WW Team,CSDIILIT,B,Bo3,1.0,0.590807918413694,0.6347142592555586,0.5340944947679327,0.5510624769129318,0.7799409873077442,1551.0062578584434,1487.1986232787463
2026-02-20,1771578000,UNiTY esports,Aimclub (Romanian team),C,Bo3,1.0,0.5140925601934981,0.5211332427182129,0.5052325312884834,0.5078485104057616,0.48573895658460386,1500.4960613758508,1490.7009532735535
2026-02-20,1771578000,Metizport,Lilmix,C,Bo1,1.0,0.48109892082983324,0.48109892082983324,0.4987800101463016,0.4987800101463016,0.5238462215661126,1506.1205018013347,1519.2605782755766
2026-02-20,1771578000,LPH Gaming,Imperial Academy,C,Bo3,1.0,0.5345960719450459,0.5518112926574273,0.508016024822705,0.5120230070681913,0.566658430026679,1500.0,1475.9217124361714
2026-02-20,1771578000,Ex-RUBY,WhiteBird,B,Bo3,1.0,0.45541502856482285,0.43329979661434703,0.4967148809642331,0.4950723923524054,0.40451694370305535,1561.5647893422492,1592.628106987236
2026-02-20,1771578000,Gamle Venner,Insidious (Norwegian team),C,Bo1,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-02-20,1771578000,Fingers Crossed,Acend,C,Bo1,1.0,0.49916454707601104,0.49916454707601104,0.5015189596278368,0.5015189596278368,0.46342188728497785,1530.9112623957124,1531.4917950876263
2026-02-20,1771578000,KONO.ECF,TDK,B,Bo3,0.0,0.3506245167272134,0.2826028158645252,0.45673060838845386,0.43525793397585455,0.12569972272938057,1439.7978228476277,1546.8592660894283
2026-02-20,1771581600,Mindfreak (Australian team),Ground Zero Gaming,C,Bo3,0.0,0.4975092917834622,0.4962639685780449,0.502188998962696,0.5032834774659192,0.43113589041088374,1533.7030662619798,1535.4338019130175
2026-02-20,1771581600,Skele (page does not exist),THUNDERdOWNUNDER (page does not exist),C,Bo3,0.0,0.4082791767563246,0.36396200640126886,0.4736123295284261,0.46045524224558615,0.14788669199124338,1498.536104869228,1562.999953829521
2026-02-20,1771581600,Metizport,INFURITY Gaming,C,Bo1,1.0,0.5485766573841432,0.5485766573841432,0.5019097503728605,0.5019097503728605,0.48633165170199766,1519.7948786855036,1485.9335540172658
2026-02-20,1771581600,BetBoom Team,SAW,B,Bo1,1.0,0.6764348399684892,0.6764348399684892,0.5472589626742003,0.5472589626742003,0.5749815993324755,1644.4065966694554,1516.3009105559763
2026-02-20,1771581600,Fingers Crossed,Gamle Venner,C,Bo1,1.0,0.5386535223424241,0.5386535223424241,0.5198223102005721,0.5198223102005721,0.4973580453498104,1540.5310250132566,1513.6181070310083
2026-02-20,1771581600,Fnatic,Oramond,B,Bo1,1.0,0.4709431642148428,0.4709431642148428,0.4927278472996584,0.4927278472996584,0.4771394957537553,1499.673399817793,1519.8869328959463
2026-02-20,1771581600,Arcade Esports (Australian team) (page does not exist),Time Waves (page does not exist),C,Bo3,1.0,0.5036431174625117,0.5054645794886363,0.5033255554399675,0.5049882596031945,0.5789953329769532,1490.3852073073433,1487.8536652100804
2026-02-20,1771582500,Acend,Insidious (Norwegian team),C,Bo1,1.0,0.5468200028291537,0.5468200028291537,0.5191117087516953,0.5191117087516953,0.6266362832836052,1519.011357141321,1486.3818929689917
2026-02-20,1771583400,WATERMEL0N (page does not exist),CYBERSHOKE Prospects (page does not exist),C,Bo3,0.0,0.4132957280583362,0.37124721349329126,0.485123082836671,0.4776912094528923,0.27613111457035144,1463.0742409255447,1523.93757457404
2026-02-20,1771585200,Fingers Crossed,Insidious (Norwegian team),C,Bo1,1.0,0.6123979905492407,0.6123979905492407,0.5318845621775212,0.5318845621775212,0.6758128927824029,1553.2971218111618,1473.8380269783925
2026-02-20,1771585200,Lilmix,INFURITY Gaming,C,Bo1,1.0,0.5416288925772753,0.5416288925772753,0.49952710705142905,0.49952710705142905,0.48427497954379767,1501.259220222729,1472.2653848748246
2026-02-20,1771585200,Acend,Gamle Venner,C,Bo1,1.0,0.5440816731640227,0.5440816731640227,0.5189949860469414,0.5189949860469414,0.5865970078572698,1531.554141551698,1500.843322661982
2026-02-20,1771585200,ECSTATIC,Los kogutos,B,Bo3,0.0,0.47926346665512903,0.4689130335595967,0.503089733071851,0.5046345406158091,0.6617660802712784,1582.6836741724321,1597.101163276465
2026-02-20,1771587000,BetBoom Team,Fnatic,B,Bo3,1.0,0.6857346002870247,0.765787200471045,0.5503590360549958,0.5752831297770378,0.6876281207496556,1649.8941715928863,1514.3503735774577
2026-02-20,1771587000,Megoshort,Prestige Esport,C,Bo3,1.0,0.4066403907954861,0.3615880340061759,0.4856978810062308,0.47855267252360967,0.2972307909059045,1462.921275972078,1528.5642623337335
2026-02-20,1771587000,QWENTRY,HyperSpirit (page does not exist),Q,Bo3,1.0,0.6254013797974893,0.6841580693815839,0.5318462496969673,0.5477047786558639,0.835275361848929,1577.582721469708,1488.5456567843733
2026-02-20,1771587000,SAW,Oramond,B,Bo3,1.0,0.49950585717262064,0.49925878600024776,0.4982461358824129,0.4973692146135294,0.5844444356447633,1503.3563362828647,1503.6997019997789
2026-02-20,1771588800,AM Gaming,BASEMENT BOYS,B,Bo3,1.0,0.48676109235653514,0.4801462792664206,0.4896069004469575,0.4844125959232928,0.4138999276779849,1486.630368283784,1495.831854253192
2026-02-20,1771588800,OMEGA (Kazakh team),FUZOS,B,Bo3,1.0,0.4897650536850014,0.4846497248332154,0.4935267768664207,0.49029070778962014,0.3521170189357436,1509.3792530337205,1516.4922157591677
2026-02-20,1771589400,MOUZ,Natus Vincere,S,Bo3,1.0,0.5775035423439489,0.6153242171028682,0.5181355487694631,0.5271913936580712,0.4995928161536785,1567.5475086828576,1513.2548765033246
2026-02-20,1771589400,ARCRED,Bebop,B,Bo3,1.0,0.626663775162533,0.6859313485003173,0.5436690707612538,0.5653370533766624,0.6549382018792392,1572.3751063759298,1482.4013227485825
2026-02-20,1771594200,G2 Ares,LPH Gaming (page does not exist),C,Bo3,1.0,0.4721708227253573,0.45829933943027434,0.4908399304324971,0.48626143283436046,0.40186611789504095,1470.8612945641798,1490.2189932038887
2026-02-20,1771595100,Fnatic,SAW,B,Bo3,1.0,0.4777614832442809,0.4666642210557306,0.48897553621496126,0.48346598412267855,0.3485481631732121,1504.3902894736204,1519.8533954440134
2026-02-20,1771596000,AaB esport,SemperFi Esports,C,Bo1,1.0,0.6861819409961067,0.6861819409961067,0.5428605596754965,0.5428605596754965,0.6230680521358984,1583.1660939378214,1447.261553080228
2026-02-20,1771596000,Change The Game,Legion (Pakistani team) (page does not exist),C,Bo3,1.0,0.42335165011112746,0.3859280886085733,0.475719488343692,0.463607861338865,0.20756855695347853,1499.118694033618,1552.8026127271767
2026-02-20,1771596000,Last Bullet (Chinese team) (page does not exist),Chinggis Warriors,C,Bo3,1.0,0.45176368290060415,0.42786999130846504,0.4867091456805899,0.4800684140948815,0.30273844307886494,1502.5418568679188,1536.1644513152114
2026-02-20,1771596000,Phantom Esports,BOSS,C,Bo1,1.0,0.49084125282170704,0.49084125282170704,0.4894737920785756,0.4894737920785756,0.4981424839582126,1489.6775731971359,1496.0424345065057
2026-02-20,1771596000,SINNERS Esports,Alliance,B,Bo3,0.0,0.4604378470877773,0.44078061314216127,0.4990179805336267,0.49852697269448504,0.5547110592699158,1589.9582117169712,1617.506397438711
2026-02-20,1771596000,TICKET TO NORWAY,Young Ninjas,C,Bo1,0.0,0.486939474910644,0.486939474910644,0.4979658971094124,0.4979658971094124,0.49126266470628865,1500.0,1509.0774472812018
2026-02-20,1771596600,Morningstar (page does not exist),BORING PLAYER (page does not exist),C,Bo3,1.0,0.5394255612062138,0.5590157776056649,0.5114344092382046,0.5171486238572925,0.6351099392294107,1541.0707832238456,1513.6181070310083
2026-02-20,1771596600,The QUBE Esports (page does not exist),Team Arise (page does not exist),C,Bo3,1.0,0.4901027412839074,0.485156050912268,0.49893069926127775,0.4983960513372023,0.4385641263666005,1491.6759199501907,1498.5541381461103
2026-02-20,1771599300,Team Vitality,Aurora Gaming,S,Bo3,1.0,0.6705280308509961,0.7458742010395727,0.5432460687908149,0.564707343647397,0.8143159884540393,1657.5687276450994,1534.1293411144268
2026-02-20,1771599600,Ursa,Fingers Crossed Female,C,Bo3,1.0,0.4384599902273331,0.4081561106435923,0.4851155079404437,0.4776798571726514,0.30068255432405105,1471.2941361651417,1514.2744303152158
2026-02-20,1771599600,SemperFi Esports,Young Ninjas,C,Bo1,0.0,0.38622204338628396,0.38622204338628396,0.4744653203022859,0.4744653203022859,0.35846614193534937,1440.4327645795222,1520.9024564856402
2026-02-20,1771599600,AaB esport,TICKET TO NORWAY,C,Bo1,1.0,0.642175213444812,0.642175213444812,0.5293634564938113,0.5293634564938113,0.5317189582565156,1589.5650607733055,1487.9718136341044
2026-02-20,1771599600,BOSS,ReThink,C,Bo1,0.0,0.4886563217467038,0.4886563217467038,0.49846682585677415,0.49846682585677415,0.4818805072731651,1479.4222131423908,1487.3059609506884
2026-02-20,1771599600,Illwill,CSDIILIT,B,Bo3,1.0,0.6340408720261947,0.6962446953074414,0.5396601995504755,0.5593655337770554,0.7638659024230439,1568.8420147105971,1473.3681464940466
2026-02-20,1771600800,MOUZ NXT,Los kogutos,B,Bo3,1.0,0.5201211797087218,0.5301654769660803,0.4977524986738638,0.49662877071623274,0.5476782157003117,1625.915463668083,1611.9262811149345
2026-02-20,1771603200,AaB esport,Young Ninjas,C,Bo1,0.0,0.5960724657923661,0.5960724657923661,0.5222008175288863,0.5222008175288863,0.4848858992574163,1599.1070785817376,1531.508837516237
2026-02-20,1771603200,SemperFi Esports,TICKET TO NORWAY,C,Bo1,1.0,0.43053310954079266,0.43053310954079266,0.48143224301808346,0.48143224301808346,0.4205272477911744,1429.8325868434972,1478.4173559751061
2026-02-20,1771605000,Young TigeRES (page does not exist),Preasy Esport,C,Bo3,1.0,0.4815397768163692,0.4723222469683592,0.4948356891221854,0.49225380914872385,0.43617844713994336,1487.1666898663545,1500.0
